Neuron,Start Time,Amplitude,Peak,Decay Time,Rise Time,Latency,Frequency,k-means-ED,k-means-EMD,k-means-Hausdorff,k-means-Manhattan,Hierarchical,GMM,Spectral,t-SNE-1,t-SNE-2,UMAP-1,UMAP-2
n60,2501,0.2613,-0.062,0,6,6,0.533333333,0,4,2,4,3,1,0,35.337097,-26.837898,19.582495,-3.4387956
n60,2506,0.245566667,-0.062,0,4,4,0.533333333,0,4,2,4,3,4,0,34.33494,-29.121601,20.111288,-3.5584524
n60,2511,0.221433333,-0.045,0,1,1,0.533333333,0,4,2,4,3,4,0,37.995094,-34.02451,20.67991,-3.9372401
n60,2516,0.2256,-0.045,0,0,0,0.466666667,0,4,2,4,3,4,0,44.241776,-34.1426,19.994383,-4.1749096
n60,2521,0.241,0.011,0,3,3,0.466666667,0,4,2,4,3,4,0,40.912807,-38.417736,20.177773,-4.630527
n60,2526,0.402166667,0.19,0,4,4,0.433333333,0,4,2,4,3,1,0,44.453636,-40.362156,20.585144,-4.7861133
n60,2531,0.3743,0.19,0,5,5,0.533333333,0,4,2,4,3,1,0,43.37891,-43.93589,20.732346,-5.788622
n60,2536,0.358033333,0.19,0,0,0,0.533333333,0,4,2,4,3,4,0,47.388832,-46.852737,21.847391,-5.6589546
n60,2541,0.362566667,0.19,0,1,1,0.533333333,0,4,2,4,3,4,0,43.172157,-51.422787,20.465069,-5.546243
n60,2546,0.362333333,0.19,0,1,1,0.566666667,0,4,2,4,3,4,0,39.454494,-56.26736,20.310276,-6.177579
n60,2551,0.3927,0.19,1,0,1,0.533333333,0,4,2,4,3,3,0,42.2712,-61.909527,15.738392,-4.243051
n60,2556,0.2528,0,0,0,0,0.6,0,4,2,4,3,4,0,47.776382,-58.904003,19.488768,-6.0085034
n60,2561,0.228133333,-0.067,0,0,0,0.533333333,0,4,2,4,3,4,0,48.05602,-65.94088,19.7811,-7.252127
n60,2566,0.249266667,-0.087,0,1,1,0.5,0,4,2,4,3,4,0,54.8526,-65.64129,19.12963,-6.6257467
n60,2571,0.258366667,-0.122,0,0,0,0.5,0,4,2,4,3,4,0,55.745487,-58.67238,18.517784,-6.3300796
n60,2576,0.248366667,-0.171,0,0,0,0.4,0,4,2,4,3,4,0,62.574753,-59.57326,10.266144,-1.5706685
n60,2581,0.214666667,-0.239,0,1,1,0.5,0,4,2,4,3,4,0,60.386063,-52.29022,10.94827,-1.978664
n60,2586,0.2262,-0.239,0,0,0,0.533333333,0,4,2,4,3,4,0,55.22239,-47.87072,18.061808,-4.759691
n60,2591,0.222466667,-0.275,0,0,0,0.466666667,0,4,2,4,3,4,0,51.94422,-43.211586,17.97123,-5.4214835
n60,2596,0.1685,-0.333,0,1,1,0.5,0,4,2,4,3,4,0,60.6512,-45.235085,17.295992,-4.902642
n60,2601,0.1676,-0.345,0,0,0,0.533333333,0,4,2,4,3,4,0,64.513054,-41.48431,16.418087,-4.5318036
n60,2606,0.172966667,-0.354,0,0,0,0.5,0,4,2,4,3,4,0,52.286953,-37.688114,16.65933,-5.2396617
n60,2611,0.1597,-0.384,0,0,0,0.5,0,4,2,4,3,4,0,61.567352,-36.508408,18.81641,-8.359892
n60,2616,0.155466667,-0.384,0,1,1,0.466666667,0,4,2,4,3,4,0,56.673916,-32.98145,16.668688,-6.4012246
n60,2621,0.1495,-0.384,0,0,0,0.5,0,4,2,4,3,4,0,62.563236,-30.661058,16.947702,-7.0034003
n60,2626,0.1646,-0.384,0,0,0,0.5,0,4,2,4,3,4,0,62.19998,-24.126022,16.04698,-7.260335
n60,2631,0.156466667,-0.384,0,1,1,0.5,0,4,2,4,3,4,0,56.62321,-24.025276,15.991261,-6.5230155
n60,2636,0.158166667,-0.384,0,0,0,0.5,0,4,2,4,3,4,0,46.788536,-25.827776,15.395642,-6.470764
n60,2641,0.1555,-0.385,0,1,1,0.466666667,0,4,2,4,3,4,0,49.744003,-20.567038,12.872359,-10.933565
n60,2646,0.156033333,-0.372,0,1,1,0.533333333,0,4,2,4,3,4,0,53.969048,-18.920158,15.144716,-5.4516344
n60,2651,0.142533333,-0.372,0,1,1,0.566666667,0,4,2,4,3,4,0,45.07593,-18.778389,20.612309,-8.180116
n60,2656,0.130166667,-0.372,0,0,0,0.566666667,0,4,2,4,3,4,0,42.013977,-5.3458166,13.765727,-5.7952805
n60,2661,0.132466667,-0.372,0,2,2,0.6,0,4,2,4,3,4,0,46.010098,-13.819164,14.433786,-4.975584
n60,2666,0.1892,-0.285,0,4,4,0.5,0,4,2,4,3,4,0,46.060608,-10.880141,13.871711,-5.166646
n60,2671,0.186966667,-0.285,0,0,0,0.466666667,0,4,2,4,3,4,0,47.540546,-5.801647,13.332813,-4.6476583
n60,2676,0.1923,-0.285,0,0,0,0.433333333,0,4,2,4,3,4,0,52.10029,-3.3896604,12.485444,-4.2492886
n60,2681,0.197966667,-0.285,0,3,3,0.433333333,0,4,2,4,3,4,0,54.428978,-9.326281,12.159713,-4.640874
n60,2686,0.201733333,-0.285,0,0,0,0.466666667,0,4,2,4,3,4,0,55.61216,-14.144934,10.886241,-4.100504
n60,2691,0.211033333,-0.285,0,1,1,0.466666667,0,4,2,4,3,4,0,60.40963,-17.359526,9.759307,-9.901131
n60,2696,0.185233333,-0.334,0,2,2,0.466666667,0,4,2,4,3,4,0,61.677628,-11.965855,10.007132,-8.917635
n60,2701,0.1848,-0.334,0,2,2,0.466666667,0,4,2,4,3,4,0,63.18528,-8.20817,10.307034,-8.700734
n60,2706,0.1681,-0.361,0,0,0,0.433333333,0,4,2,4,3,4,0,64.848885,-3.3623114,10.874891,-8.571123
n60,2711,0.1762,-0.361,0,0,0,0.5,0,4,2,4,3,4,0,62.370945,1.3897961,9.315691,-8.6374655
n60,2716,0.189133333,-0.361,0,2,2,0.5,0,4,2,4,3,4,0,56.08393,2.6034713,9.972081,-6.30513
n60,2721,0.189766667,-0.361,0,0,0,0.5,0,4,2,4,3,4,0,52.51348,5.1991444,10.239805,-6.1515408
n60,2726,0.140833333,-0.425,0,0,0,0.566666667,0,4,2,4,3,4,0,50.640114,10.3909025,9.50399,-11.414352
n60,2731,0.1596,-0.425,0,0,0,0.466666667,0,4,2,4,3,4,0,54.062122,14.05403,11.97836,-5.9350786
n60,2736,0.180833333,-0.425,0,1,1,0.5,0,4,2,4,3,4,0,59.03064,13.083741,12.186032,-6.709484
n60,2741,0.1331,-0.466,0,0,0,0.466666667,0,4,2,4,3,4,0,55.260883,19.507427,17.356756,-10.196774
n60,2746,0.1302,-0.464,0,1,1,0.5,0,4,2,4,3,4,0,58.26607,23.396536,15.744312,-8.597438
n60,2751,0.195833333,-0.393,0,1,1,0.466666667,0,4,2,4,3,4,0,53.687046,27.474052,16.005518,-8.178457
n60,2756,0.2022,-0.393,0,1,1,0.433333333,0,4,2,4,3,4,0,57.881886,30.60537,15.328777,-7.9817047
n60,2761,0.19,-0.393,0,5,5,0.433333333,0,4,2,4,3,1,0,60.961613,32.65895,14.949252,-7.9709296
n60,2766,0.1875,-0.393,0,0,0,0.466666667,0,4,2,4,3,4,0,61.76915,41.38505,15.306286,-9.598837
n60,2771,0.198633333,-0.393,0,0,0,0.5,0,4,2,4,3,4,0,66.04384,30.635876,14.415884,-7.7649345
n60,2776,0.206333333,-0.387,0,0,0,0.433333333,0,4,2,4,3,4,0,65.46008,23.777174,15.066829,-8.971611
n60,2781,0.2361,-0.356,0,0,0,0.433333333,0,4,2,4,3,4,0,62.592766,18.243156,14.116609,-8.948679
n60,2786,0.229866667,-0.356,0,0,0,0.433333333,0,4,2,4,3,4,0,70.14451,20.42131,13.523788,-8.641114
n60,2791,0.223833333,-0.356,0,2,2,0.4,0,4,2,4,3,4,0,68.66469,15.466399,13.058069,-8.905208
n60,2796,0.210666667,-0.356,0,0,0,0.4,0,4,2,4,3,4,0,71.7898,11.38122,12.460699,-8.459419
n60,2801,0.220133333,-0.342,0,3,3,0.4,0,4,2,4,3,4,0,75.99934,12.835974,11.849806,-7.568274
n60,2806,0.223566667,-0.342,0,0,0,0.433333333,0,4,2,4,3,4,0,74.05273,6.8993835,12.46663,-7.433343
n60,2811,0.2293,-0.342,0,1,1,0.5,0,4,2,4,3,4,0,77.68481,1.984195,12.737215,-6.552781
n60,2816,0.215933333,-0.342,0,0,0,0.5,0,4,2,4,3,4,0,66.45247,-17.202063,18.406681,-10.2926235
n60,2821,0.221966667,-0.342,0,0,0,0.466666667,0,4,2,4,3,4,0,69.88958,-22.838318,9.800962,-6.951108
n60,2826,0.218366667,-0.342,0,0,0,0.466666667,0,4,2,4,3,4,0,68.068825,-28.722584,8.916084,-6.0220466
n60,2831,0.167666667,-0.397,0,0,0,0.5,0,4,2,4,3,4,0,68.99212,-34.20049,9.339914,-7.360226
n60,2836,0.164,-0.397,0,2,2,0.433333333,0,4,2,4,3,4,0,71.635895,-38.68803,9.730297,-7.8640294
n60,2841,0.252433333,-0.311,0,0,0,0.466666667,0,4,2,4,3,4,0,69.85704,-47.622948,8.847355,-7.827785
n60,2846,0.2591,-0.311,0,4,4,0.466666667,0,4,2,4,3,4,0,76.239914,-44.54713,8.293522,-7.8179398
n60,2851,0.2477,-0.311,0,0,0,0.533333333,0,4,2,4,3,4,0,78.66745,-35.66535,10.453678,-10.844898
n60,2856,0.2506,-0.311,0,1,1,0.5,0,4,2,4,3,4,0,81.973,-29.406689,10.930294,-10.379612
n60,2861,0.2422,-0.311,0,4,4,0.5,0,4,2,4,3,4,0,79.74706,-21.057999,10.290265,-12.357639
n60,2866,0.225333333,-0.311,0,2,2,0.533333333,0,4,2,4,3,4,0,75.87016,-19.30251,10.795313,-5.8213196
n60,2871,0.218533333,-0.315,0,1,1,0.533333333,0,4,2,4,3,4,0,72.55583,-14.905748,11.07324,-5.2650814
n60,2876,0.215566667,-0.315,0,0,0,0.433333333,0,4,2,4,3,4,0,70.39399,-9.561216,11.446477,-5.996144
n60,2881,0.2313,-0.315,0,0,0,0.5,0,4,2,4,3,4,0,87.23036,-18.004335,23.791147,-6.490677
n60,2886,0.244766667,-0.315,0,0,0,0.466666667,0,4,2,4,3,4,0,76.808426,-6.59839,12.526215,-9.949165
n60,2891,0.271066667,-0.315,0,0,0,0.566666667,0,4,2,4,3,4,0,82.30323,-7.863545,12.216436,-10.466973
n60,2896,0.1513,-0.462,0,1,1,0.533333333,0,4,2,4,3,4,0,88.4448,-8.893663,13.495002,-10.404872
n60,2901,0.186633333,-0.433,0,0,0,0.5,0,4,2,4,3,4,0,90.14419,-2.5463989,14.007737,-10.22502
n60,2906,0.1914,-0.433,0,1,1,0.466666667,0,4,2,4,3,4,0,84.93402,1.8203559,15.691441,-10.73422
n60,2911,0.184933333,-0.433,0,0,0,0.466666667,0,4,2,4,3,4,0,82.94338,8.257197,15.201226,-10.604589
n60,2916,0.179933333,-0.433,0,1,1,0.5,0,4,2,4,3,4,0,89.36993,9.048086,15.331123,-11.221546
n60,2921,0.1769,-0.433,0,3,3,0.5,0,4,2,4,3,4,0,88.79339,15.909325,9.794812,-3.0487418
n60,2926,0.159266667,-0.433,0,0,0,0.466666667,0,4,2,4,3,4,0,83.93106,17.66759,14.13445,-11.144266
n60,2931,0.127433333,-0.45,0,0,0,0.533333333,0,4,2,4,3,4,0,79.68466,21.64506,11.02274,0.21318293
n60,2936,0.117033333,-0.45,0,0,0,0.533333333,0,4,2,4,3,4,0,83.71205,26.405003,13.192055,-12.313904
n60,2941,0.2,-0.355,0,2,2,0.566666667,0,4,2,4,3,4,0,82.78919,32.587566,13.576092,-13.284906
n60,2946,0.1974,-0.355,0,2,2,0.566666667,0,4,2,4,3,4,0,77.557465,39.27757,14.02112,-13.551452
n60,2951,0.163466667,-0.355,0,0,0,0.566666667,0,4,2,4,3,4,0,75.48923,45.11281,15.613123,-13.510062
n60,2956,0.190533333,-0.31,0,3,3,0.5,0,4,2,4,3,4,0,69.79121,39.804283,14.715555,-13.531021
n60,2961,0.210633333,-0.31,0,1,1,0.466666667,0,4,2,4,3,4,0,67.868774,44.942604,15.106757,-14.236532
n60,2966,0.211766667,-0.31,0,1,1,0.433333333,0,4,2,4,3,4,0,69.425224,51.37172,14.603599,-13.974889
n61,1,0.094366667,-0.673,0,0,0,0.533333333,3,0,1,1,0,4,0,-89.74849,12.35167,4.039884,-12.178151
n61,6,0.099066667,-0.678,0,2,2,0.5,3,0,1,1,0,4,0,-84.7309,17.579384,4.691773,-11.884843
n61,11,0.085733333,-0.678,0,0,0,0.5,3,0,1,1,0,4,0,-87.429886,23.425585,4.9856796,-12.603022
n61,16,0.083366667,-0.678,0,2,2,0.5,3,0,1,1,0,4,0,-81.61079,25.98257,5.2193727,-11.606896
n61,21,0.062633333,-0.703,0,1,1,0.533333333,3,0,1,1,0,4,0,-81.00764,34.604687,5.7578278,-11.984973
n61,26,0.056766667,-0.703,0,0,0,0.533333333,3,0,1,1,0,4,0,-74.12118,37.28698,5.093196,-14.546029
n61,31,0.0792,-0.694,0,2,2,0.6,3,0,1,1,0,4,0,-73.52961,25.896152,6.817978,-12.55524
n61,36,0.0826,-0.694,0,0,0,0.6,3,0,1,1,0,4,0,-70.99184,30.203144,7.295913,-13.009649
n61,41,0.0891,-0.694,0,0,0,0.6,3,0,1,1,0,4,0,-66.124245,27.743753,7.7320733,-12.580897
n61,46,0.095633333,-0.694,0,0,0,0.5,3,0,1,1,0,4,0,-63.923134,23.165154,7.841208,-12.024529
n61,51,0.097166667,-0.694,0,0,0,0.466666667,3,0,1,1,0,4,0,-64.42723,18.612797,7.7393413,-11.406496
n61,56,0.101133333,-0.694,0,4,4,0.4,3,0,1,1,0,4,0,-68.145874,16.533281,6.773028,-11.382335
n61,61,0.0936,-0.698,0,3,3,0.433333333,3,0,1,1,0,4,0,-70.824554,9.420409,6.0824256,-12.548009
n61,66,0.091933333,-0.698,0,2,2,0.466666667,3,0,1,1,0,4,0,-75.41008,5.801671,7.0157685,-10.580781
n61,71,0.100133333,-0.698,0,1,1,0.433333333,3,0,1,1,0,4,0,-73.58297,1.137184,7.6703687,-10.709384
n61,76,0.092033333,-0.698,0,2,2,0.533333333,3,0,1,1,0,4,0,-79.84282,9.267262,7.4419503,-10.251803
n61,81,0.096833333,-0.698,0,0,0,0.5,3,0,1,1,0,4,0,-85.898415,3.7096233,7.8397636,-9.46501
n61,86,0.0857,-0.712,0,3,3,0.5,3,0,1,1,0,4,0,-81.13495,-1.3574014,6.9721885,-9.700433
n61,91,0.1181,-0.675,0,0,0,0.533333333,3,0,1,1,0,4,0,-87.84487,-5.1448326,7.162308,-8.7368555
n61,96,0.124,-0.675,0,1,1,0.5,3,0,1,1,0,4,0,-83.70778,-12.477371,6.366087,-8.847707
n61,101,0.123766667,-0.675,0,0,0,0.5,3,0,1,1,0,4,0,-77.97307,-17.726778,5.759435,-9.2138605
n61,106,0.133833333,-0.675,0,0,0,0.5,3,0,1,1,0,4,0,-84.422264,-20.603085,5.5118527,-9.890267
n61,111,0.129133333,-0.675,0,2,2,0.5,3,0,1,1,0,4,0,-81.256996,-27.434658,4.509085,-13.541139
n61,116,0.126733333,-0.675,0,0,0,0.466666667,3,0,1,1,0,4,0,-74.43204,-31.136524,3.723099,-13.252396
n61,121,0.160733333,-0.64,0,6,6,0.433333333,3,0,1,1,0,1,0,-76.75948,-36.21645,3.02686,-13.221819
n61,126,0.156433333,-0.64,0,1,1,0.466666667,3,0,1,1,0,4,0,-79.02637,-40.073887,2.497275,-12.725691
n61,131,0.154166667,-0.64,0,2,2,0.433333333,3,0,1,1,0,4,0,-76.14168,-44.595715,2.3288321,-13.136873
n61,136,0.1546,-0.64,0,0,0,0.433333333,3,0,1,1,0,4,0,-70.800446,-50.195244,5.9440966,-15.43792
n61,141,0.150033333,-0.64,0,3,3,0.466666667,3,0,1,1,0,4,0,-70.30907,-41.66691,1.4977772,-12.663859
n61,146,0.143933333,-0.64,0,1,1,0.5,3,0,1,1,0,4,0,-66.45466,-39.46917,1.6417059,-12.068537
n61,151,0.145333333,-0.642,0,1,1,0.533333333,3,0,1,1,0,4,0,-61.495094,-36.496944,1.6259199,-11.41211
n61,156,0.153566667,-0.625,0,4,4,0.5,3,0,1,1,0,4,0,-65.322845,-32.469563,2.280102,-11.3903
n61,161,0.153833333,-0.625,0,0,0,0.5,3,0,1,1,0,4,0,-59.451473,-30.236446,9.376381,-14.542832
n61,166,0.1459,-0.625,0,1,1,0.433333333,3,0,1,1,0,4,0,-63.511585,-25.507328,2.8425906,-10.218529
n61,171,0.1516,-0.625,0,1,1,0.4,3,0,1,1,0,4,0,-60.670856,-21.083338,4.1512656,-10.009584
n61,176,0.163033333,-0.625,0,0,0,0.4,3,0,1,1,0,4,0,-68.29092,-19.258696,3.6138654,-10.043479
n61,181,0.179933333,-0.625,0,0,0,0.4,3,0,1,1,0,4,0,-62.2261,-15.863768,6.549951,-6.5892296
n61,186,0.0913,-0.72,0,1,1,0.466666667,3,0,1,1,0,4,0,-71.623955,-14.419867,4.13842,-9.299945
n61,191,0.090766667,-0.72,0,0,0,0.466666667,3,0,1,1,0,4,0,-76.52103,-10.123328,-5.5120244,-6.00426
n61,196,0.0935,-0.72,0,1,1,0.466666667,3,0,1,1,0,4,0,-73.04704,-5.4027944,7.570279,-6.129451
n61,201,0.092766667,-0.72,0,0,0,0.466666667,3,0,1,1,0,4,0,-68.46332,-8.044331,4.2175846,-8.474548
n61,206,0.090433333,-0.718,0,6,6,0.5,3,0,1,1,0,1,0,-64.263145,-1.6773566,3.2050502,-8.432562
n61,211,0.089133333,-0.697,0,1,1,0.6,3,0,1,1,0,4,0,-61.07234,-3.390686,2.8540516,-8.395767
n61,216,0.082266667,-0.697,0,1,1,0.5,3,0,1,1,0,4,0,-66.87191,2.4790769,2.9404576,-8.834107
n61,221,0.088566667,-0.683,0,2,2,0.533333333,3,0,1,1,0,4,0,-63.67138,5.4098635,2.3739045,-9.11068
n61,226,0.1034,-0.658,0,1,1,0.5,3,0,1,1,0,4,0,-61.50707,10.772821,1.8794069,-9.926959
n61,231,0.098166667,-0.658,0,0,0,0.5,3,0,1,1,0,4,0,-58.34772,6.4637184,1.3056605,-9.436254
n61,236,0.093633333,-0.658,0,1,1,0.433333333,3,0,1,1,0,4,0,-54.459225,4.223427,0.57577854,-9.324333
n61,241,0.092166667,-0.658,0,2,2,0.466666667,3,0,1,1,0,4,0,-55.3318,-0.013212904,1.2553978,-8.775066
n61,246,0.087533333,-0.658,0,3,3,0.466666667,3,0,1,1,0,4,0,-54.412434,-4.789552,0.9061283,-8.541255
n61,251,0.134333333,-0.604,0,2,2,0.466666667,3,0,1,1,0,4,0,-50.295006,-3.4877048,4.4351306,-7.03355
n61,256,0.141433333,-0.604,0,4,4,0.5,3,0,1,1,0,4,0,-51.103706,-8.125015,2.0649476,-7.883788
n61,261,0.1403,-0.604,0,2,2,0.533333333,3,0,1,1,0,4,0,-50.85501,-14.033573,3.025098,-7.16169
n61,266,0.138733333,-0.604,0,1,1,0.6,3,0,1,1,0,4,0,-53.537556,-20.332764,2.1970127,-6.9674263
n61,271,0.1456,-0.604,0,0,0,0.533333333,3,0,1,1,0,4,0,-56.108395,-25.293747,0.7978934,-7.774918
n61,276,0.1465,-0.601,0,1,1,0.566666667,3,0,1,1,0,4,0,-51.954014,-29.370436,-0.13209847,-7.703358
n61,281,0.158033333,-0.601,0,0,0,0.566666667,3,0,1,1,0,4,0,-55.057095,-34.351776,0.316971,-7.2352605
n61,286,0.156433333,-0.601,0,1,1,0.5,3,0,1,1,0,4,0,-52.15996,-39.5722,0.7692686,-6.8465986
n61,291,0.158566667,-0.601,0,0,0,0.533333333,3,0,1,1,0,4,0,-47.07704,-41.65057,-2.0321188,-8.298962
n61,296,0.171133333,-0.601,0,0,0,0.533333333,3,0,1,1,0,4,0,-57.805515,-43.50338,1.8336774,-6.4377565
n61,301,0.170066667,-0.601,0,0,0,0.466666667,3,0,1,1,0,4,0,-62.85268,-47.630413,4.5976696,-6.0637445
n61,306,0.1169,-0.659,0,2,2,0.433333333,3,0,1,1,0,4,0,-61.79583,-54.75541,0.2725855,-6.137366
n61,311,0.115866667,-0.659,0,0,0,0.433333333,3,0,1,1,0,4,0,-56.457787,-54.071606,1.0774132,-6.049987
n61,316,0.120066667,-0.659,0,0,0,0.466666667,3,0,1,1,0,4,0,-55.541965,-60.23953,0.49642554,-5.405948
n61,321,0.123866667,-0.659,0,5,5,0.4,3,0,1,1,0,1,0,-50.656113,-49.37666,1.3582826,-5.506213
n61,326,0.115,-0.659,0,0,0,0.433333333,3,0,1,1,0,4,0,-45.04659,-53.25841,-3.579661,-5.855372
n61,331,0.068833333,-0.705,0,1,1,0.466666667,3,0,1,1,0,4,0,-44.248753,-47.061436,2.6157699,-5.6105723
n61,336,0.062133333,-0.714,0,0,0,0.466666667,3,0,1,1,0,4,0,-40.355873,-40.937824,5.8964458,-6.576237
n61,341,0.0589,-0.714,0,1,1,0.533333333,3,0,1,1,0,4,0,-47.7918,2.429599,3.3358252,-5.1028743
n61,346,0.105466667,-0.657,0,2,2,0.566666667,3,0,1,1,0,4,0,-47.48614,7.1218576,4.133911,-5.006831
n61,351,0.105233333,-0.657,0,0,0,0.5,3,0,1,1,0,4,0,-53.44932,9.985361,4.746481,-5.3240275
n61,356,0.107833333,-0.657,0,2,2,0.5,3,0,1,1,0,4,0,-48.3377,12.319707,6.2189226,-4.918346
n61,361,0.106433333,-0.657,0,1,1,0.533333333,3,0,1,1,0,4,0,-51.19497,16.315414,5.864675,-4.7300787
n61,366,0.1144,-0.657,0,0,0,0.5,3,0,1,1,0,4,0,-45.824997,17.25573,7.176673,-4.9884
n61,371,0.121166667,-0.657,0,0,0,0.466666667,3,0,1,1,0,4,0,-47.56633,22.014421,6.975511,-4.350555
n61,376,0.079866667,-0.703,0,1,1,0.466666667,3,0,1,1,0,4,0,-50.12072,26.0517,7.274298,-3.7877927
n61,381,0.087333333,-0.703,0,2,2,0.433333333,3,0,1,1,0,4,0,-56.274303,24.110832,6.590755,-3.642339
n61,386,0.085866667,-0.703,0,1,1,0.433333333,3,0,1,1,0,4,0,-54.216183,28.156427,6.7918496,-3.2779136
n61,391,0.083866667,-0.703,0,1,1,0.466666667,3,0,1,1,0,4,0,-52.094086,34.297108,7.127727,-2.3180943
n61,396,0.097366667,-0.684,0,2,2,0.5,3,0,1,1,0,4,0,-60.230648,30.63396,6.5176797,-2.8377538
n61,401,0.0973,-0.684,0,1,1,0.533333333,3,0,1,1,0,4,0,-57.419746,34.380615,6.163002,-2.4988813
n61,406,0.1032,-0.684,0,5,5,0.533333333,3,0,1,1,0,1,0,-62.798916,36.645756,5.6201277,-2.8729453
n61,411,0.096233333,-0.684,0,0,0,0.5,3,0,1,1,0,4,0,-66.42136,39.74874,-2.98067,13.506955
n61,416,0.096666667,-0.684,0,0,0,0.5,3,0,1,1,0,4,0,-62.52531,43.77446,5.112297,-2.5836546
n61,421,0.129866667,-0.645,0,4,4,0.466666667,3,0,1,1,0,4,0,-69.10815,46.549713,5.433574,-2.004718
n61,426,0.127233333,-0.645,0,0,0,0.533333333,3,0,1,1,0,4,0,-68.6828,53.83849,6.952853,-1.242687
n61,431,0.125733333,-0.645,0,2,2,0.533333333,3,0,1,1,0,4,0,-62.30527,50.72461,3.640476,-3.257081
n61,436,0.127366667,-0.645,0,1,1,0.5,3,0,1,1,0,4,0,-56.706947,52.68256,3.2748826,-3.638145
n61,441,0.1222,-0.645,0,0,0,0.533333333,3,0,1,1,0,4,0,-60.81816,58.26322,3.8192706,-4.118167
n61,446,0.123733333,-0.645,0,0,0,0.5,3,0,1,1,0,4,0,-60.15464,65.55091,2.6880555,-4.260791
n61,451,0.0978,-0.677,0,0,0,0.466666667,3,0,1,1,0,4,0,-53.04166,68.28413,1.1807301,-3.689323
n61,456,0.0998,-0.677,0,1,1,0.466666667,3,0,1,1,0,4,0,-52.532795,61.819313,0.6548729,-3.4680216
n61,461,0.102166667,-0.677,0,1,1,0.466666667,3,0,1,1,0,4,0,-46.215622,69.01814,6.986968,-0.32436317
n61,466,0.1067,-0.677,0,1,1,0.5,3,0,1,1,0,4,0,-44.951008,62.14984,0.010440698,-3.8486526
n61,471,0.1155,-0.677,0,0,0,0.466666667,3,0,1,1,0,4,0,-42.65618,56.21649,0.30803972,-4.7702003
n61,476,0.116866667,-0.677,0,0,0,0.5,3,0,1,1,0,4,0,-47.4932,52.240524,-0.58105487,-4.6041374
n61,481,0.070033333,-0.724,0,0,0,0.5,3,0,1,1,0,4,0,-41.87813,50.33123,-1.820325,-4.388014
n61,486,0.074266667,-0.724,0,0,0,0.533333333,3,0,1,1,0,4,0,-38.11192,46.345325,-1.7079612,-5.1962824
n61,491,0.0994,-0.695,0,0,0,0.466666667,3,0,1,1,0,4,0,-42.30116,42.149445,-0.97645986,-5.595311
n61,496,0.084333333,-0.695,0,3,3,0.5,3,0,1,1,0,4,0,-47.11228,41.33818,-1.7095226,-5.9217234
n61,501,0.1193,-0.647,0,3,3,0.433333333,3,0,1,1,0,4,0,-42.450165,-2.5864177,2.4613526,-2.3323245
n61,506,0.1154,-0.647,0,2,2,0.5,3,0,1,1,0,4,0,-40.333687,-7.019158,2.8832896,-2.0131412
n61,511,0.120866667,-0.647,0,1,1,0.466666667,3,0,1,1,0,4,0,-45.45114,-5.981857,3.3559368,-2.2661037
n61,516,0.117,-0.647,0,1,1,0.5,3,0,1,1,0,4,0,-44.801548,-11.20471,3.166966,-1.5118376
n61,521,0.147433333,-0.608,0,1,1,0.533333333,3,0,1,1,0,4,0,-44.735374,-16.300926,2.64987,-1.4755942
n61,526,0.1487,-0.608,0,0,0,0.5,3,0,1,1,0,4,0,-48.166832,-20.673155,6.302969,-5.6409087
n61,531,0.146966667,-0.608,0,1,1,0.533333333,3,0,1,1,0,4,0,-44.73763,-23.925209,2.2811387,-0.78626597
n61,536,0.1415,-0.608,0,0,0,0.533333333,3,0,1,1,0,4,0,-46.60589,-29.286226,2.1109369,-0.012355075
n61,541,0.141733333,-0.608,0,3,3,0.5,3,0,1,1,0,4,0,-45.625244,-34.174213,-3.3764853,-3.9899466
n61,546,0.149466667,-0.608,0,1,1,0.433333333,3,0,1,1,0,4,0,-40.679436,-34.56057,-3.2861774,-3.5513265
n61,551,0.153933333,-0.614,0,0,0,0.533333333,3,0,1,1,0,4,0,-35.546944,-37.07575,3.7796474,0.73907006
n61,556,0.1566,-0.614,0,0,0,0.533333333,3,0,1,1,0,4,0,-33.926655,-31.366165,3.6025455,-0.1496701
n61,561,0.158833333,-0.614,0,1,1,0.566666667,3,0,1,1,0,4,0,-40.415035,-28.421432,3.4893725,-0.66498643
n61,566,0.077466667,-0.7,0,0,0,0.566666667,3,0,1,1,0,4,0,-39.291225,-23.555172,4.60036,-0.9742259
n61,571,0.1094,-0.658,0,6,6,0.5,3,0,1,1,0,1,0,-32.718388,-25.346172,4.485936,-0.15382472
n61,576,0.094233333,-0.658,0,1,1,0.5,3,0,1,1,0,4,0,-32.919384,-21.30661,5.0969963,0.13879442
n61,581,0.0842,-0.658,0,2,2,0.466666667,1,0,1,1,0,4,0,-29.277319,-27.763973,5.764274,0.09784437
n61,586,0.0787,-0.658,0,3,3,0.433333333,1,0,1,1,0,4,0,-26.111572,-25.215057,5.7207685,-0.63795763
n61,591,0.077766667,-0.658,0,1,1,0.466666667,1,3,1,1,0,4,0,-24.3348,-21.56517,-0.16060409,-2.7649062
n61,596,0.0819,-0.658,0,2,2,0.466666667,1,3,1,1,0,4,0,-29.185717,-18.644691,-0.7588354,-2.9169514
n61,601,0.084133333,-0.664,0,0,0,0.466666667,1,3,0,1,0,4,4,-24.120842,-16.717953,-3.9700413,-7.380002
